Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity,Delivery_Zone,Distance_km,Partner_Type,Fuel_Cost,Partner_Payout,Delivery_Time_min
"Dairy, Bread & Batter",The Bake Shop Pizza Base Whole Wheat,3000,0,0,3000,150,True,150,East,6.85,Cycle,0.0,25.55,47.6
"Dairy, Bread & Batter",Nestle A+ Slim Dahi - Low Fat,7800,3,0,7500,400,True,400,South,3.13,Rider,3.76,25.65,14.8
"Dairy, Bread & Batter",Britannia Cheese Garlic Bread,3500,0,0,3500,300,True,300,North,1.07,Walker,0.0,7.14,10.5
"Dairy, Bread & Batter",The Bake Shop Whole Wheat Ladi Pav,4000,0,0,4000,200,True,200,South,0.93,Rider,1.12,14.65,4.4
"Dairy, Bread & Batter",Amul Cheese Spread Yummy Plain,8500,0,0,8500,200,True,200,South,6.29,Walker,0.0,17.58,57.1
"Dairy, Bread & Batter",Britannia Atta Kulcha,3000,0,0,3000,250,True,250,Central,3.51,Walker,0.0,12.02,32.6
"Dairy, Bread & Batter",Suguna Nourish Egg,6200,0,0,6200,696,True,12,North,2.58,Cycle,0.0,12.74,15.7
"Dairy, Bread & Batter",The Bake Shop Multi Grain Bread,6500,0,0,6500,400,True,400,North,3.6,Cycle,0.0,15.8,18.4
"Dairy, Bread & Batter",Nestle A+ Slim Milk,8900,0,0,8900,1000,True,1,North,2.57,Rider,3.08,22.85,11.5
"Dairy, Bread & Batter",Go Cheese Pizza Blend Mozzarella + Cheddar,12500,5,0,11800,200,True,200,North,3.68,Walker,0.0,12.36,33.2
"Dairy, Bread & Batter",The Whole Truth Peanut Butter - Unsweetened & Crunchy,18500,20,0,14800,325,True,325,North,6.09,Walker,0.0,17.18,56.6
"Dairy, Bread & Batter",Amul Cheese Spread Spicy Garlic,8500,3,0,8200,200,True,200,Central,4.35,Rider,5.22,31.75,17.4
"Dairy, Bread & Batter",The Bake Shop Burger Buns,2000,0,0,2000,100,True,100,East,5.02,Rider,6.02,35.1,20.0
"Dairy, Bread & Batter",D'lecta Shredded Mozzarella Cheese,10000,5,0,9500,140,True,140,South,2.87,Rider,3.44,24.35,9.6
"Dairy, Bread & Batter",Britannia Burger Bun with Sesame Seed,3000,0,0,3000,200,True,200,North,5.3,Cycle,0.0,20.9,29.5
"Dairy, Bread & Batter",Suguna Vitamin D Egg,7500,17,0,6200,348,True,6,East,4.83,Rider,5.8,34.15,16.0
"Dairy, Bread & Batter",Pillsbury Pancake Mix - Funfetti,9900,11,0,8800,162,True,162,East,1.28,Rider,1.54,16.4,4.3
"Dairy, Bread & Batter",Prabhat Malai Paneer Pouch,8000,0,0,8000,200,True,200,South,4.22,Walker,0.0,13.44,42.0
"Dairy, Bread & Batter",Suguna Nourish Egg ,7200,16,0,6000,348,True,6,Central,2.17,Rider,2.6,20.85,7.2
"Dairy, Bread & Batter",RRO Mozzarella Block Cheese,29500,50,0,14700,200,True,200,West,5.73,Walker,0.0,16.46,48.9
Beverages,Mother Dairy Toned Milk Pouch,2500,0,4,2500,500,False,500,West,3.27,Walker,0.0,11.54,30.0
Beverages,Mother Dairy Classic Curd,3000,3,6,2900,400,False,400,East,6.97,Cycle,0.0,25.91,43.4
Beverages,Mother Dairy Ultra Full Cream Milk,3100,0,4,3100,500,False,500,South,1.1,Rider,1.32,15.5,3.6
Beverages,Amul Butter - Pasteurised,5000,2,6,4900,100,False,100,West,5.57,Rider,6.68,37.85,25.6
Beverages,Britannia Sandwich White Bread,3300,0,4,3300,350,False,350,East,4.88,Walker,0.0,14.76,46.7
Beverages,iD Curd Pouch,3500,2,6,3400,400,False,400,Central,5.49,Cycle,0.0,21.47,30.1
Beverages,iD Idli & Dosa Batter ,8000,15,6,6800,1000,False,1,West,2.5,Cycle,0.0,12.5,13.9
Beverages,Britannia 100% Whole Wheat Bread,4500,0,4,4500,450,False,450,East,3.7,Rider,4.44,28.5,18.0
Beverages,Britannia Healthy Slice Sandwich Bread,4000,0,4,4000,450,False,450,East,5.68,Walker,0.0,16.36,54.8
Beverages,Gowardhan Classic Block Fresh Paneer,8900,8,6,8100,200,False,200,North,2.01,Rider,2.41,20.05,8.8
Beverages,Amul Processed Cheese Cubes,10600,4,6,10100,200,False,200,Central,1.97,Rider,2.36,19.85,6.2
Beverages,Britannia Pav,2200,0,4,2200,250,False,250,North,4.08,Rider,4.9,30.4,15.7
Beverages,Amul Butter - Pasteurised,24500,2,6,24000,500,False,500,South,3.9,Rider,4.68,29.5,16.1
Beverages,Arden Eggs White,9700,0,4,9700,696,False,12,North,2.33,Walker,0.0,9.66,19.5
Beverages,Arden Eggs White,6500,15,4,5500,348,False,6,North,2.44,Cycle,0.0,12.32,14.4
Beverages,Nestle A+ Nourish Dahi,3500,2,6,3400,200,False,200,West,2.31,Rider,2.77,21.55,9.7
Beverages,Britannia Burger Bun with Sesame Seed,1500,0,4,1500,100,False,100,East,5.51,Rider,6.61,37.55,20.1
Beverages,Amul Frozen Malai Paneer,7500,2,6,7300,200,False,200,Central,4.74,Rider,5.69,33.7,21.6
Beverages,iD Natural Paneer,10500,5,6,9900,200,False,200,North,5.91,Rider,7.09,39.55,27.7
Beverages,Britannia Fruit Bun,1700,0,3,1700,100,False,100,Central,6.84,Cycle,0.0,25.52,38.6
Beverages,Amul Cheese - Processed Slices,12200,1,6,12000,200,False,200,North,3.58,Cycle,0.0,15.74,23.9
Beverages,iD Curd Cup,6000,0,6,6000,400,False,400,South,0.93,Cycle,0.0,7.79,4.8
Beverages,The Bake Shop Premium White Sandwich Bread,3000,0,1,3000,400,False,400,North,0.81,Cycle,0.0,7.43,5.4
Beverages,Britannia Multigrain Bread ,5500,0,4,5500,400,False,400,West,2.42,Rider,2.9,22.1,8.0
Beverages,Amul Processed Cheese Block,10600,0,6,10600,200,False,200,East,6.56,Walker,0.0,18.12,53.6
Beverages,Nestle A+ Nourish Dahi,7000,2,6,6800,400,False,400,South,3.9,Cycle,0.0,16.7,24.5
Beverages,Arden Eggs Brown,8500,7,4,7900,348,False,6,North,2.27,Cycle,0.0,11.81,13.5
Beverages,Epigamia Misti Doi,3000,0,6,3000,85,False,85,Central,3.09,Rider,3.71,25.45,14.9
Beverages,Amul Cheese - Block,24500,2,6,24000,500,False,500,South,4.39,Rider,5.27,31.95,16.4
Beverages,Amul Butter - Pasteurised (School Pack),5900,3,6,5700,100,False,100,South,4.74,Rider,5.69,33.7,16.9
Beverages,Britannia Brown Bread ,4200,0,4,4200,400,False,400,North,1.5,Rider,1.8,17.5,6.0
Beverages,Amul Fresh Cream,19700,3,3,19100,1000,False,1,South,6.85,Walker,0.0,18.7,61.0
Beverages,Epigamia Natural Greek Yogurt,4500,0,6,4500,90,False,90,Central,4.04,Walker,0.0,13.08,35.1
Beverages,The Bake Shop Pizza Base,3000,0,1,3000,150,False,150,South,1.38,Cycle,0.0,9.14,8.8
Beverages,Amul Delicious Fat Spread - Cholesterol Free,1800,5,6,1700,100,False,100,Central,6.31,Walker,0.0,17.62,60.1
Beverages,D'lecta Dairy Cream,5400,5,6,5100,200,False,200,North,0.99,Cycle,0.0,7.97,6.6
Beverages,Nestle A+ Actiplus Probiotic Dahi Plain Curd,7800,3,5,7500,400,False,400,East,6.4,Cycle,0.0,24.2,44.5
Beverages,Bio Nutrients Pure Diet Tofu Gold ,6000,5,5,5700,200,False,200,South,6.98,Walker,0.0,18.96,59.6
Beverages,Amul Delicious Fat Spread - Cholesterol Free,8800,2,2,8600,500,False,500,East,5.05,Cycle,0.0,20.15,32.5
Beverages,Amul Mithai Mate Condensed Sweetened Milk,5600,3,4,5400,200,False,200,Central,5.51,Rider,6.61,37.55,20.9
Beverages,Arden Desi Eggs,11000,13,4,9500,348,False,6,South,2.69,Cycle,0.0,13.07,17.1
Beverages,Amul Cheese - Pepper,8500,3,6,8200,200,False,200,West,6.62,Rider,7.94,43.1,26.2
Beverages,Amul Cheese Spread Creamy,8500,5,6,8000,180,False,180,East,3.94,Walker,0.0,12.88,39.4
Beverages,The Bake Shop Foot Long,4000,0,1,4000,200,False,200,South,5.26,Walker,0.0,15.52,49.7
Beverages,Amul Cheese Slices,36000,0,1,35900,750,False,750,East,6.51,Cycle,0.0,24.53,45.0
Beverages,Suguna Sharp Egg ,7200,13,3,6200,348,False,6,South,6.84,Rider,8.21,44.2,31.9
Beverages,Amul Cheese Sauce Mexican Salsa,7500,4,1,7200,200,False,200,North,5.92,Cycle,0.0,22.76,40.3
Beverages,Nestle Everyday Dairy Whitener,21000,0,4,21000,400,False,400,East,2.47,Walker,0.0,9.94,23.8
Beverages,Amul Pizza Cheese Processed,10900,4,6,10400,200,False,200,West,6.78,Cycle,0.0,25.34,40.1
Beverages,Betty Crocker Complete Pancake Mix Original,11000,4,6,10500,250,False,500,West,4.58,Cycle,0.0,18.74,25.2
Beverages,Amul Lite Spread,4000,2,5,3900,100,False,100,Central,6.55,Rider,7.86,42.75,24.5
Beverages,Go Cheese Slice - Plain,14000,5,6,13300,200,False,200,South,4.89,Walker,0.0,14.78,39.3
Beverages,Pillsbury Choco Chip Pancake Mix,9900,5,6,9400,165,False,165,East,2.5,Cycle,0.0,12.5,15.1
Beverages,RRO Sour Cream,27500,50,4,13700,200,False,200,Central,2.91,Rider,3.49,24.55,11.7
Beverages,D'lecta Natural Feta Cheese Block,10000,5,4,9500,100,False,100,East,4.08,Cycle,0.0,17.24,24.7
Beverages,Suguna Active - DHA,7200,13,4,6200,348,False,6,South,5.64,Rider,6.77,38.2,27.9
Beverages,Go Cheese Processed Angles Plain,10000,5,6,9500,160,False,160,West,2.57,Rider,3.08,22.85,12.4
Beverages,Epigamia Greek Yogurt - Natural,20000,0,1,20000,400,False,400,North,4.27,Cycle,0.0,17.81,22.7
Beverages,Amul Unsalted Cooking Butter,24500,2,6,23800,500,False,500,West,2.75,Walker,0.0,10.5,24.0
Beverages,The Whole Truth Dark Chocolate Peanut Butter - Creamy,23500,25,6,17400,325,False,325,Central,5.8,Walker,0.0,16.6,51.3
Beverages,The Laughing Cow Cheese Slices,15500,0,2,15500,200,False,200,North,3.53,Rider,4.24,27.65,13.1
Beverages,Epigamia Almond Milk Unsweetened Dairy Free,30000,33,4,19900,1000,False,1,Central,1.0,Walker,0.0,7.0,9.6
Beverages,Go Cheese  Spread Plain,9900,5,6,9400,200,False,200,South,1.58,Rider,1.9,17.9,6.4
Beverages,So Good Almond Milk - Natural Unsweetened,7000,0,4,7000,200,False,200,North,0.9,Walker,0.0,6.8,8.2
Beverages,Amul Cheese Sauce Jalapeno,7500,0,5,7500,200,False,200,Central,3.75,Cycle,0.0,16.25,25.1
Beverages,D'lecta Cream Cheese,16900,4,4,16100,150,False,150,South,1.19,Walker,0.0,7.38,11.4
Beverages,Dlecta Natural Cheddar Slices,19900,5,6,18900,200,False,200,West,1.24,Rider,1.49,16.2,4.0
Beverages,Suguna Heart- Omega3,7200,13,4,6200,348,False,6,South,6.62,Rider,7.94,43.1,29.3
Beverages,Go Cheese Spread - Garlic,9900,5,6,9400,200,False,200,East,6.17,Walker,0.0,17.34,54.7
Beverages,Go Pizza Cheese,14000,5,6,13300,200,False,200,South,3.44,Cycle,0.0,15.32,19.2
Beverages,RRO Cheddar Block Cheese,29500,50,6,14700,200,False,200,South,6.91,Rider,8.29,44.55,21.4
Beverages,The Whole Truth Peanut Butter With Dates - Creamy No Sugar,21500,9,6,19400,325,False,325,East,0.5,Rider,0.6,12.5,2.0
Beverages,Suguna Fit Egg,12000,43,4,6800,348,False,6,Central,4.49,Rider,5.39,32.45,16.7
Beverages,Pantai Coconut Cream,15000,4,4,14300,400,False,400,Central,4.51,Rider,5.41,32.55,15.8
Beverages,RRO Fresh Ricotta,27500,50,6,13700,200,False,200,South,3.47,Rider,4.16,27.35,15.2
Beverages,Dlecta Cheese Cubes 2,14500,5,6,13700,200,False,200,East,3.08,Cycle,0.0,14.24,20.1
Beverages,RRO Mozzarella Pizza Cheese,27500,50,6,13700,200,False,200,East,3.46,Walker,0.0,11.92,29.4
Beverages,The Laughing Cow Cheese Cubes,15000,0,4,15000,200,False,200,West,3.2,Cycle,0.0,14.6,16.3
Beverages,Yogabar 100% Pure Peanut Butter Creamy & Yummy Unsweetened,22900,10,6,20600,400,False,400,Central,5.25,Cycle,0.0,20.75,35.2
Beverages,RRO Burrata Cheese,25000,50,4,12500,200,False,200,North,1.38,Rider,1.66,16.9,4.2
Beverages,The Whole Truth Dark Chocolate Peanut Butter - Crunchy,23500,20,5,18800,325,False,325,Central,1.78,Cycle,0.0,10.34,12.2
Beverages,Go Cheese Processed Squares,12500,5,6,11800,200,False,200,Central,1.67,Rider,2.0,18.35,7.1
Beverages,Funfoods Peanut Butter Crunchy,16900,7,1,15600,400,False,400,West,2.21,Cycle,0.0,11.63,12.5
Beverages,Amul Safed Makkhan,23500,1,6,23200,500,False,500,North,3.91,Rider,4.69,29.55,13.7
Beverages,Go Cheese Spread - Four Pepper (Soft & Creamy),9900,5,6,9400,200,False,200,West,1.22,Rider,1.46,16.1,3.7
Beverages,Dlicia Whip Topping Bottle,23500,27,5,17100,1000,False,1,North,6.14,Cycle,0.0,23.42,33.6
Beverages,Amulya Dairy Whitener ,38000,2,4,37200,1000,False,1,South,2.43,Cycle,0.0,12.29,12.8
Beverages,Laughing Cow Cheese 8 Portion 120Gm Imported,11000,0,6,11000,120,False,120,North,1.56,Walker,0.0,8.12,14.4
Beverages,The Whole Truth Peanut Butter - Sweetened & Crunchy,21500,20,6,17200,325,False,325,West,4.89,Walker,0.0,14.78,40.7
Beverages,Go Processed Cheese Block,12500,4,6,11900,200,False,200,Central,0.75,Walker,0.0,6.5,6.8
Beverages,Go Cheese Processed Block,24900,4,6,23700,400,False,400,North,4.53,Cycle,0.0,18.59,28.0
Beverages,RRO Goat Milk Fetta Cheee,34500,31,6,23700,100,False,100,North,5.04,Cycle,0.0,20.12,28.2
Beverages,RRO Mascarpone Cheese,35500,50,6,17700,200,False,200,East,1.9,Rider,2.28,19.5,5.8
Beverages,D'lecta Cheddar Cheese,19900,5,6,18900,200,False,200,Central,0.77,Walker,0.0,6.54,6.2
Beverages,Funfoods Peanut Butter Creamy,16900,0,1,16900,400,False,400,South,2.86,Rider,3.43,24.3,8.7
Beverages,Pantai Coconut Milk,15000,0,4,15000,400,False,400,West,1.14,Rider,1.37,15.7,5.1
Beverages,Dlecta Cheese Block,14500,0,6,14500,200,False,200,South,1.26,Rider,1.51,16.3,4.6
Beverages,President Butter - Salted,5400,0,6,5400,100,False,100,Central,2.15,Rider,2.58,20.75,9.9
Beverages,The Laughing Cow Plain Processed Cheese Block,15000,0,6,15000,200,False,200,North,2.42,Walker,0.0,9.84,21.4
Beverages,Yoga Bar Peanut Butter Dark Chocolate Jar,24900,0,4,24900,400,False,400,North,3.94,Rider,4.73,29.7,15.4
Beverages,The Laughing Cow Cheese Spread Plain,11000,0,6,11000,180,False,180,Central,4.91,Cycle,0.0,19.73,29.6
Beverages,Amul Malai Paneer Fresh ,7600,3,0,7300,200,True,200,North,4.35,Cycle,0.0,18.05,28.0
Beverages,Amul Taaza Toned Homogenised Milk,6600,3,0,6400,1000,True,1,North,1.46,Cycle,0.0,9.38,8.1
Beverages,Amul Fresh Cream,6300,0,0,6300,250,True,250,North,1.62,Walker,0.0,8.24,13.4
Beverages,Amul Lactose Free Milk,2500,4,0,2400,250,True,250,West,6.21,Rider,7.45,41.05,25.5
Beverages,The Bake Shop Whole Wheat Bread,4000,0,0,4000,400,True,400,West,4.13,Walker,0.0,13.26,35.7
Beverages,Amul Slim Trim Skimmed Milk,7500,0,0,7500,1000,True,1,East,6.15,Rider,7.38,40.75,23.9
Beverages,Amul Cheese Slices,7100,1,0,7000,100,True,100,South,2.92,Walker,0.0,10.84,27.1
Beverages,Amul Pizza Cheese - Mozzarella,10000,1,0,9900,200,True,200,Central,4.49,Walker,0.0,13.98,40.4
Beverages,The Bake Shop Pizza Base Whole Wheat,3000,0,0,3000,150,True,150,Central,3.9,Rider,4.68,29.5,16.5
Beverages,Nestle A+ Slim Dahi - Low Fat,7800,3,0,7500,400,True,400,Central,2.57,Walker,0.0,10.14,23.4
Beverages,Britannia Cheese Garlic Bread,3500,0,0,3500,300,True,300,East,3.55,Rider,4.26,27.75,15.9
Beverages,The Bake Shop Whole Wheat Ladi Pav,4000,0,0,4000,200,True,200,West,3.77,Cycle,0.0,16.31,24.2
Beverages,Amul Cheese Spread Yummy Plain,8500,0,0,8500,200,True,200,East,1.81,Cycle,0.0,10.43,11.0
Beverages,Britannia Atta Kulcha,3000,0,0,3000,250,True,250,Central,2.55,Cycle,0.0,12.65,16.2
Beverages,Suguna Nourish Egg,6200,0,0,6200,696,True,12,South,5.64,Walker,0.0,16.28,55.0
Beverages,The Bake Shop Multi Grain Bread,6500,0,0,6500,400,True,400,North,6.45,Cycle,0.0,24.35,37.8
Beverages,Nestle A+ Slim Milk,8900,0,0,8900,1000,True,1,West,2.84,Rider,3.41,24.2,10.9
Beverages,Go Cheese Pizza Blend Mozzarella + Cheddar,12500,5,0,11800,200,True,200,West,2.5,Cycle,0.0,12.5,16.3
Beverages,The Whole Truth Peanut Butter - Unsweetened & Crunchy,18500,20,0,14800,325,True,325,East,1.77,Cycle,0.0,10.31,10.9
Beverages,Amul Cheese Spread Spicy Garlic,8500,3,0,8200,200,True,200,West,4.91,Walker,0.0,14.82,40.0
Beverages,The Bake Shop Burger Buns,2000,0,0,2000,100,True,100,Central,2.6,Rider,3.12,23.0,12.4
Beverages,D'lecta Shredded Mozzarella Cheese,10000,5,0,9500,140,True,140,Central,6.92,Walker,0.0,18.84,55.8
Beverages,Britannia Burger Bun with Sesame Seed,3000,0,0,3000,200,True,200,East,2.62,Walker,0.0,10.24,24.9
Beverages,Suguna Vitamin D Egg,7500,17,0,6200,348,True,6,Central,3.06,Rider,3.67,25.3,13.8
Beverages,Pillsbury Pancake Mix - Funfetti,9900,11,0,8800,162,True,162,South,4.42,Walker,0.0,13.84,43.8
Beverages,Prabhat Malai Paneer Pouch,8000,0,0,8000,200,True,200,East,5.71,Rider,6.85,38.55,17.7
Beverages,Suguna Nourish Egg ,7200,16,0,6000,348,True,6,South,3.55,Cycle,0.0,15.65,22.0
Beverages,RRO Mozzarella Block Cheese,29500,50,0,14700,200,True,200,North,3.25,Rider,3.9,26.25,12.5
Packaged Food,Maggi 2 Minute Masala Noodles,1200,0,6,1200,70,False,70,South,6.97,Rider,8.36,44.85,25.5
Packaged Food,iD Idli & Dosa Batter ,8000,15,6,6800,1000,False,1,North,0.57,Rider,0.68,12.85,1.8
Packaged Food,iD Malabar Parota ,8000,10,4,7200,400,False,400,North,6.32,Walker,0.0,17.64,57.7
Packaged Food,iD Wheat Lachha Paratha,8000,12,6,7000,400,False,400,South,1.47,Rider,1.76,17.35,5.8
Packaged Food,McCain Aloo Tikki,11000,4,6,10500,400,False,400,East,5.61,Rider,6.73,38.05,18.0
Packaged Food,McCain Smiles Cripsy Happy Potatoes,12000,5,6,11400,415,False,415,Central,4.52,Rider,5.42,32.6,19.1
Packaged Food,McCain Veggie Burger Patty,11500,3,6,11100,360,False,360,Central,2.72,Cycle,0.0,13.16,17.6
Packaged Food,McCain Veggie Fingers,11700,5,6,11100,400,False,400,North,6.18,Rider,7.42,40.9,28.0
Packaged Food,Amul Delicious Fat Spread - Cholesterol Free,1800,5,6,1700,100,False,100,North,0.58,Walker,0.0,6.16,5.7
Packaged Food,Whiskas Wet  Meal (Adult - Cat Food)  Chicken in Gravy,3500,2,2,3400,85,False,85,East,1.97,Rider,2.36,19.85,7.5
Packaged Food,McCain Chilli Garlic Potato Bites Crunchy Potato Nuggets,12500,5,1,11800,420,False,420,West,4.18,Rider,5.02,30.9,20.5
Packaged Food,Ching's Secret Instant Hot Garlic Noodles,1500,0,3,1500,60,False,60,South,2.79,Cycle,0.0,13.37,18.8
Packaged Food,Veeba Eggless Mayonnaise,7900,11,5,7000,250,False,250,North,4.47,Rider,5.36,32.35,16.1
Packaged Food,Ching's Secret Instant Schezwan Noodles,1500,0,6,1500,60,False,60,Central,0.66,Walker,0.0,6.32,5.5
Packaged Food,Veeba Pasta And Pizza Sauce,7500,13,5,6500,280,False,280,East,1.26,Rider,1.51,16.3,4.9
Packaged Food,Top Ramen  Noodles Curry Veg Pouch,2000,0,1,2000,70,False,70,South,1.33,Walker,0.0,7.66,11.7
Packaged Food,Saffola Veggie Twist Masala Oats,1500,0,6,1500,38,False,38,East,1.73,Cycle,0.0,10.19,10.6
Packaged Food,Unibic Almond & Oats Protein Bar,4000,17,4,3300,30,False,30,South,3.49,Rider,4.19,27.45,14.5
Packaged Food,Quaker Oats,7900,0,2,7900,400,False,400,South,5.39,Cycle,0.0,21.17,35.0
Packaged Food,Amul Delicious Fat Spread - Cholesterol Free,8800,2,2,8600,500,False,500,North,6.39,Rider,7.67,41.95,25.7
Packaged Food,McCain French Fries,12000,5,1,11400,420,False,420,East,5.93,Walker,0.0,16.86,48.7
Packaged Food,Ching's Secret Manchow Instant Soup,1000,0,1,1000,15,False,15,East,1.78,Cycle,0.0,10.34,12.0
Packaged Food,McCain Potato Cheese Shotz,13000,4,6,12400,250,False,250,Central,3.37,Rider,4.04,26.85,12.2
Packaged Food,McCain Masala - Fries,12000,5,3,11400,375,False,375,Central,1.8,Walker,0.0,8.6,17.9
Packaged Food,Ching's Secret Schezwan Fried Rice Masala,1500,0,6,1500,20,False,20,North,2.22,Cycle,0.0,11.66,11.6
Packaged Food,McCain New Mini Samosa with Cheese Pizza Style Filling,12000,1,3,11800,240,False,240,North,3.77,Rider,4.52,28.85,18.5
Packaged Food,McCain Chilli Cheesy Nuggets,13000,4,1,12400,250,False,250,West,0.94,Cycle,0.0,7.82,4.9
Packaged Food,"Whiskas Adult (+1 Year) Dry Cat Food, Ocean Fish Flavour",43000,10,6,38700,1200,False,1,Central,1.92,Rider,2.3,19.6,6.6
Packaged Food,Chings Instant Soup - Hot & Sour,1000,0,1,1000,15,False,15,South,6.58,Walker,0.0,18.16,53.3
Packaged Food,Amul Spray Infant Milk Food,19700,2,6,19300,500,False,500,East,3.53,Walker,0.0,12.06,33.2
Packaged Food,McCain Smiles - Pudina Chatka,12000,5,3,11400,375,False,375,North,3.4,Cycle,0.0,15.2,22.8
Packaged Food,McCain French Fries Crisp & Delicious,17500,4,3,16700,750,False,750,East,0.59,Cycle,0.0,6.77,3.5
Packaged Food,Ferrero Nutella Hazelnut Spread,22000,5,2,20700,180,False,180,East,2.11,Rider,2.53,20.55,10.2
Packaged Food,Lijjat Garlic Papad,6000,5,5,5700,200,False,200,West,6.13,Walker,0.0,17.26,56.3
Packaged Food,Switz Samosa Dough Sheets,9000,4,6,8600,50,False,50,Central,1.57,Rider,1.88,17.85,6.7
Packaged Food,Amul Cheese Spread Creamy,8500,5,6,8000,180,False,180,North,3.2,Walker,0.0,11.4,31.0
Packaged Food,Maggi Imli Sauce Pichkoo,2200,0,6,2200,90,False,90,East,0.59,Cycle,0.0,6.77,3.3
Packaged Food,Whiskas Kitten (2-12 months) Dry Cat Food Food Ocean Fish,38500,9,5,34700,1100,False,1100,North,3.61,Rider,4.33,28.05,13.4
Packaged Food,Chings Instant Soup - Sweet Corn Veg,1000,0,2,1000,15,False,15,South,0.64,Rider,0.77,13.2,3.1
Packaged Food,Whiskas Wet  Meal (Kitten - Cat Food)  Chicken in Gravy,3500,5,2,3300,85,False,85,West,5.83,Walker,0.0,16.66,57.1
Packaged Food,McCain Crazy Fries Masala MixHot 'n' Tangy,12000,5,6,11400,400,False,400,South,5.86,Walker,0.0,16.72,58.3
Packaged Food,The Whole Truth Double Cocoa Protein Bar No Sugar,10000,10,6,9000,52,False,52,North,5.62,Walker,0.0,16.24,55.1
Packaged Food,Amul Happy Treats French Fries,6800,4,1,6500,425,False,425,North,2.34,Cycle,0.0,12.02,12.3
Packaged Food,Ferrero Nutella Hazeulnut Spread,38000,6,5,35700,350,False,350,Central,5.94,Rider,7.13,39.7,27.6
Packaged Food,Veeba Chipolte Southwest Dressing,16100,7,4,14900,300,False,300,East,4.03,Walker,0.0,13.06,35.5
Packaged Food,Ching's Secret Manchow Noodles Instant Soup,1500,0,6,1500,20,False,20,East,2.93,Cycle,0.0,13.79,20.5
Packaged Food,Yoga Bar Breakfast Protein Bar - Blueberry Pie,5000,12,1,4400,50,False,50,South,4.56,Walker,0.0,14.12,40.8
Packaged Food,Quaker Oats,19900,7,6,18400,1000,False,1,West,0.58,Rider,0.7,12.9,2.4
Packaged Food,The Whole Truth Mini Protein Bar - Coconut Cocoa No Added Sugar,5500,25,6,4100,27,False,27,East,1.43,Walker,0.0,7.86,13.0
Packaged Food,Switz Spring Roll Dough Sheets,9000,4,6,8600,1160,False,20,Central,5.32,Rider,6.38,36.6,19.4
Packaged Food,Unibic Fruit & Nut Real Cranberries & Almonds Protein Bar,4000,17,6,3300,30,False,30,South,2.09,Cycle,0.0,11.27,10.8
Packaged Food,Ching's Secret Tomato Instant Soup,1000,0,1,1000,16,False,15,South,4.39,Cycle,0.0,18.17,29.8
Packaged Food,Chef's Basket Durum Wheat Elbow Pasta,16000,50,6,8000,500,False,500,Central,3.0,Walker,0.0,11.0,28.8
Packaged Food,Sunfeast Yippee! Mood Masala Noodles,6000,28,3,4300,260,False,260,West,6.06,Rider,7.27,40.3,19.9
Packaged Food,MTR Breakfast Khatta Meetha Poha Mix,2500,20,6,2000,60,False,60,Central,6.69,Rider,8.03,43.45,30.5
Packaged Food,Kellogg's Crunchy Fruit & Nut Breakfast Cereals Muesli,44500,9,6,40100,750,False,750,West,6.24,Rider,7.49,41.2,26.5
Packaged Food,Ching's Secret Chilli Vinegar,5000,0,4,5000,170,False,170,Central,2.26,Walker,0.0,9.52,19.9
Packaged Food,Ching's Red Chilli Sauce,5500,0,6,5500,200,False,200,Central,1.76,Rider,2.11,18.8,6.2
Packaged Food,Amul Lite Spread,4000,2,5,3900,100,False,100,North,3.58,Rider,4.3,27.9,16.9
Packaged Food,Borges Durum Wheat Fusilli Pasta ,25000,0,3,25000,500,False,500,South,0.55,Rider,0.66,12.75,2.4
Packaged Food,The Whole Truth Cranberry Mini Protein Bar No Sugar,5500,20,6,4400,27,False,27,Central,0.67,Rider,0.8,13.35,2.7
